ID,y
3612,110.13537
3614,98.5033
3615,95.121445
3617,100.95489
3618,111.88773
3619,111.4797
3620,108.35375
3621,95.816246
3625,104.9914
3626,102.61127
3630,102.296
3631,107.27813
3632,96.0127
3633,93.11696
3634,109.81897
3637,98.674736
3639,93.60195
3640,108.46837
3641,92.89733
3644,111.45379
3645,99.01755
3646,92.90361
3647,91.95444
3648,110.70814
3653,112.91186
3654,100.38724
3655,109.579704
3659,101.934746
3660,97.429955
3662,107.26287
3666,100.92408
3668,99.34698
3671,99.69124
3673,94.45407
3674,105.41302
3675,96.70344
3681,94.05996
3682,113.59773
3686,105.001045
3687,94.324615
3692,79.027306
3695,109.80795
3696,98.1626
3699,108.976654
3705,117.49453
3707,80.52723
3708,95.60483
3709,112.033455
3710,97.46235
3712,97.379524
3715,113.51126
3716,95.13844
3720,103.20207
3722,80.52723
3726,91.96441
3728,98.22992
3729,117.08076
3731,103.97168
3735,110.10612
3736,99.800316
3739,102.4239
3741,111.23629
3743,106.21011
3744,95.9077
3745,114.02158
3746,103.02304
3751,97.805016
3753,95.8165
3760,112.04497
3761,96.96456
3762,108.578064
3763,93.44331
3765,93.24217
3768,109.62693
3769,93.61042
3770,94.53736
3773,111.36403
3774,101.08034
3776,97.25618
3778,95.49911
3779,109.292046
3780,95.97071
3781,101.48307
3782,104.26238
3783,110.19401
3784,101.89555
3786,92.58145
3789,102.813934
3790,98.162476
3793,110.900955
3795,112.99599
3797,95.867294
3798,117.67847
3800,108.63182
3804,100.66533
3810,99.31827
3815,113.01538
3816,100.66533
3818,105.19725
3824,110.197975
3828,101.82157
3830,109.19931
3831,96.19105
3832,77.91112
3834,113.718704
3835,95.65019
3836,108.675385
3838,95.67348
3839,116.96771
3840,110.98207
3845,94.486496
3846,110.07331
3847,96.20749
3849,77.21846
3853,107.32822
3855,107.08124
3856,97.14291
3864,83.995186
3865,99.14601
3866,114.06603
3867,110.44042
3868,108.63182
3869,95.40898
3871,96.0952
3875,110.16067
3876,98.23433
3878,92.412674
3879,111.06542
3881,108.63182
3883,104.68545
3884,95.70371
3886,108.715904
3890,101.63854
3893,107.80025
3897,100.574844
3901,96.335205
3902,105.955765
3913,107.92923
3914,93.54441
3916,93.12955
3917,110.80111
3924,102.25353
3925,94.795395
3928,95.573586
3929,113.97501
3932,95.00138
3933,108.91303
3934,79.19059
3935,93.74489
3936,97.89685
3937,108.14785
3938,89.94594
3939,102.03523
3943,91.95136
3944,110.52647
3945,110.827446
3946,101.16878
3947,108.66418
3948,96.45511
3949,110.80095
3950,95.18802
3951,103.463974
3952,92.601494
3953,99.52899
3961,114.695045
3962,92.9884
3966,97.50749
3967,107.486664
3968,101.72953
3969,111.27881
3970,101.23737
3971,100.828735
3973,98.1779
3974,110.97805
3975,114.42482
3977,95.24161
3979,104.19334
3985,103.922005
3986,108.74523
3988,101.65475
3991,93.923416
3992,105.38768
3993,104.34796
3994,98.16489
3995,114.19339
4005,103.35146
4007,97.666176
4008,109.3139
4009,98.56426
4010,105.90945
4011,79.30169
4012,95.46967
4013,102.09914
4015,103.222015
4016,105.25592
4018,101.89074
4025,95.12097
4026,102.717606
4028,108.73539
4029,97.25117
4031,97.76866
4032,111.21058
4033,97.68068
4034,107.09999
4037,103.632774
4038,105.25086
4039,95.30744
4041,96.46443
4042,103.94328
4043,96.706314
4044,108.91303
4045,93.32077
4046,107.02434
4047,95.97175
4048,101.50635
4049,105.99542
4051,92.88245
4052,112.87986
4058,103.29382
4062,113.324814
4064,105.93675
4067,97.39864
4068,77.45033
4070,101.83193
4072,118.74683
4074,110.0867
4075,95.86536
4076,109.938484
4077,95.971245
4078,104.188126
4080,108.91303
4082,101.292496
4085,92.63141
4086,101.16402
4088,102.717606
4089,98.77617
4092,77.19281
4094,100.66731
4095,109.96134
4096,100.72209
4097,109.69134
4102,103.78201
4105,105.89705
4107,110.60351
4111,101.41246
4112,103.994896
4113,93.65353
4114,105.99523
4115,94.61821
4116,109.04156
4117,97.23566
4118,94.72996
4119,108.413605
4120,94.77556
4122,79.594215
4125,92.51561
4126,111.73542
4129,110.20867
4134,106.94154
4137,92.89432
4141,101.08658
4142,100.08852
4144,98.9915
4145,102.25353
4146,105.588585
4150,98.1419
4151,79.6151
4154,97.39864
4156,92.175255
4157,105.45561
4159,105.25592
4160,95.09284
4161,108.86716
4168,95.54426
4171,108.007065
4172,109.49628
4173,97.85635
4175,92.277054
4176,108.91303
4177,98.9915
4178,99.79212
4179,105.618164
4181,104.82716
4183,97.25117
4184,108.664986
4185,92.18442
4186,111.56167
4188,103.26639
4190,112.59775
4192,92.57233
4193,104.18905
4194,110.49709
4195,104.78968
4196,78.23769
4202,97.83184
4203,99.56938
4208,89.9858
4209,111.81347
4210,100.237045
4211,106.774315
4212,116.95246
4214,105.99408
4215,95.82791
4216,103.570885
4217,92.81058
4219,93.06807
4222,108.14785
4224,77.60386
4231,106.70325
4232,97.25117
4234,103.42338
4236,98.9915
4237,104.38164
4240,96.844444
4242,99.01768
4243,92.92269
4247,92.53603
4248,116.05477
4249,100.16029
4254,105.136475
4263,93.40966
4265,113.99496
4267,108.6667
4268,110.969864
4271,108.57305
4272,99.19563
4273,107.97895
4274,95.8906
4276,92.35298
4278,101.63584
4280,95.66526
4281,110.63577
4283,100.46645
4284,110.55689
4285,110.76804
4286,106.74289
4287,97.88019
4288,118.32546
4289,95.5724
4290,86.82118
4293,95.05174
4296,111.66342
4297,93.87545
4299,94.58302
4303,108.4852
4310,101.06654
4312,104.105896
4318,105.324425
4320,105.83125
4322,100.95717
4323,113.92805
4325,106.76239
4326,111.09868
4328,110.00411
4330,108.449684
4332,112.30688
4333,100.3603
4335,98.74324
4336,100.37037
4338,104.76115
4341,95.01878
4342,105.353966
4344,103.496445
4347,95.42065
4348,105.49376
4351,106.24163
4352,96.2083
4353,99.070206
4355,104.92732
4356,92.63141
4359,104.19134
4360,99.261116
4361,96.71612
4364,100.63139
4365,103.52962
4368,99.32683
4372,93.0295
4374,91.93035
4376,93.68572
4377,111.89421
4380,94.04862
4383,104.94917
4384,95.07725
4385,98.96138
4389,96.988884
4391,93.33549
4392,106.27206
4393,90.77058
4395,95.42679
4396,110.460304
4398,111.24487
4399,110.08978
4401,90.19437
4406,101.181465
4408,105.91083
4412,105.49376
4415,101.62806
4418,105.85886
4419,91.93035
4420,77.55971
4422,109.8495
4423,91.93035
4425,96.09166
4428,100.937355
4431,109.23797
4434,103.96161
4436,96.54772
4437,111.77759
4439,117.10755
4440,98.40756
4441,110.65447
4444,100.18527
4445,106.26673
4446,94.16126
4447,110.69466
4452,109.1968
4456,106.783966
4457,92.792274
4458,98.71277
4460,92.63141
4461,116.81651
4462,96.960915
4465,103.51008
4466,103.448364
4468,98.04778
4469,107.64309
4472,108.06518
4475,93.50001
4478,96.45024
4479,113.68809
4480,94.037506
4483,80.000984
4484,94.79415
4485,108.13439
4486,101.23737
4488,100.57337
4489,111.58051
4490,95.919846
4491,99.26676
4492,93.6598
4493,105.86974
4494,96.380356
4495,100.09595
4498,77.48362
4499,92.51896
4500,103.13494
4503,106.4152
4505,103.43256
4506,96.93867
4507,94.021805
4508,105.324425
4510,110.14112
4511,91.14061
4513,102.64368
4516,81.18453
4519,93.28356
4521,105.990616
4531,92.64065
4532,77.376526
4533,104.40334
4534,104.650215
4536,105.324425
4537,92.792274
4539,95.41574
4542,104.04876
4545,93.2788
4549,90.78943
4551,98.875465
4554,101.707535
4556,105.78677
4559,112.05069
4561,112.5137
4562,109.23596
4566,111.23773
4569,93.85852
4570,110.460304
4573,93.875465
4574,101.84484
4575,97.75056
4577,92.5475
4578,109.69018
4580,99.61895
4582,99.90302
4583,109.8495
4585,95.28628
4587,105.324425
4595,92.71289
4596,105.62017
4601,100.4937
4602,110.216606
4603,93.45332
4605,101.68165
4606,96.80927
4607,110.67754
4608,94.58343
4610,95.260445
4613,108.689026
4617,95.25525
4618,111.33041
4619,91.666756
4620,95.37143
4622,96.75828
4625,92.63141
4626,105.324425
4627,95.518265
4629,84.53713
4631,89.70045
4633,105.324425
4634,111.59912
4635,95.11337
4639,97.677376
4640,106.31459
4642,105.43719
4644,98.6972
4646,105.324425
4647,99.213905
4648,79.88165
4649,93.2791
4650,110.97785
4655,90.78943
4660,94.70656
4661,112.36882
4662,92.72046
4663,113.5733
4665,97.260445
4666,111.89311
4667,105.32712
4668,93.17508
4670,94.29186
4671,103.016464
4672,99.994064
4673,105.82359
4675,108.32277
4676,95.53068
4677,111.01029
4680,97.07336
4682,96.08734
4683,107.14705
4685,105.49376
4686,93.41338
4688,109.88154
4690,103.043015
4692,109.43594
4693,93.27252
4697,91.04177
4700,106.40087
4702,108.87929
4707,117.56756
4708,92.43821
4710,83.013916
4716,103.88126
4717,96.256874
4718,94.807175
4720,95.741165
4721,79.95787
4723,98.02785
4726,110.803024
4727,91.238686
4729,96.485374
4731,97.28719
4732,105.832054
4735,105.3289
4736,106.288376
4737,93.42392
4738,108.545044
4739,112.11019
4744,106.746635
4747,94.765114
4749,108.81621
4750,92.43821
4752,110.57184
4755,101.59584
4756,106.92245
4757,111.938576
4758,95.36946
4759,106.40842
4763,97.17272
4764,107.47672
4765,94.99903
4766,94.21479
4767,100.32101
4769,111.263916
4770,95.50625
4771,79.22741
4772,104.645256
4774,110.542465
4776,102.18131
4777,107.12784
4778,101.936584
4780,95.608215
4784,96.3626
4786,103.2239
4787,77.55971
4788,96.20657
4789,110.57184
4791,104.5037
4792,94.62722
4795,109.23552
4796,89.81632
4803,92.69085
4805,92.348114
4807,94.38185
4809,97.76558
4816,92.69605
4817,81.9127
4818,90.2289
4820,94.976166
4821,105.31991
4823,110.38801
4824,97.92051
4825,113.18959
4829,95.113815
4830,97.83184
4831,110.18395
4833,105.08595
4836,92.343605
4837,109.88154
4838,93.392876
4840,96.06961
4841,80.44734
4842,90.02343
4843,108.37592
4844,93.775055
4849,108.341415
4851,100.10864
4852,94.55243
4858,93.50568
4860,97.83184
4863,111.76563
4864,96.68163
4865,110.48078
4867,97.07833
4868,96.79316
4869,110.16372
4873,92.8736
4875,102.59537
4876,109.64113
4877,98.97283
4878,110.2188
4880,77.21735
4886,112.7221
4888,107.57965
4889,92.99428
4890,108.376144
4893,96.28849
4895,95.840675
4896,102.32806
4899,94.41068
4901,100.334946
4902,110.80234
4903,96.0728
4904,110.57184
4910,92.89349
4912,91.768616
4915,97.01207
4916,106.94614
4917,100.60266
4920,104.645256
4927,105.3883
4928,95.57031
4931,107.27513
4934,92.982124
4936,94.92179
4939,109.307144
4942,110.851234
4943,97.65038
4944,105.5783
4945,97.01468
4947,107.67944
4948,91.13131
4951,93.87134
4952,110.57184
4953,94.54607
4956,96.0728
4957,115.9183
4958,102.68071
4960,95.874084
4968,94.86956
4969,104.13715
4971,108.275604
4973,111.07733
4975,111.48895
4976,96.02031
4978,94.91098
4979,98.11722
4982,97.07499
4983,102.25695
4984,98.92089
4985,117.6127
4986,102.79024
4987,114.12895
4988,99.66615
4994,97.610115
4995,93.709175
5002,80.90037
5004,94.17942
5005,103.886055
5006,98.676445
5007,109.81272
5009,111.07392
5011,111.07733
5014,105.56697
5015,104.67431
5018,98.127594
5019,112.4102
5020,93.611565
5021,105.02898
5022,92.73598
5023,99.50466
5025,97.383064
5032,103.86183
5034,92.27729
5036,92.43868
5038,94.99548
5039,110.65887
5046,99.22318
5049,112.4102
5051,92.09275
5052,93.3839
5053,110.542465
5054,96.56587
5055,92.50688
5057,92.775604
5059,94.17942
5062,99.88836
5063,112.08063
5065,112.56054
5069,94.630005
5071,98.36026
5074,108.630585
5075,92.95634
5076,93.59413
5077,77.45033
5079,106.56186
5080,96.61798
5081,109.98919
5083,104.708374
5088,108.27289
5089,94.131134
5093,100.81153
5094,104.24104
5095,95.128426
5099,106.055145
5101,111.19681
5103,104.60996
5104,94.46631
5105,104.79126
5107,93.813675
5108,105.29009
5109,94.59442
5111,97.99536
5112,110.426506
5113,98.75579
5114,102.632286
5115,95.088715
5118,93.244545
5122,96.56587
5123,80.87986
5125,93.678856
5127,107.1042
5128,98.62574
5129,115.41486
5132,98.676445
5134,110.36897
5135,95.42426
5137,108.40809
5142,94.3207
5143,102.1146
5144,94.29087
5148,94.49027
5149,92.56691
5150,102.25353
5154,77.55971
5155,96.7764
5159,93.24677
5164,94.76085
5165,118.14095
5166,90.845955
5167,106.45972
5169,113.13358
5171,90.067345
5172,110.29342
5176,96.14301
5184,104.9917
5185,106.61399
5186,103.53746
5188,103.18108
5189,105.43353
5190,97.90414
5191,118.14095
5193,110.20867
5196,93.12694
5199,80.58756
5200,108.625244
5203,97.43111
5204,112.3118
5205,98.91114
5207,96.953316
5208,99.10695
5212,97.44677
5214,96.00141
5218,97.40659
5220,101.38106
5222,92.85249
5224,95.2861
5225,104.645256
5227,110.47877
5229,106.86741
5232,93.39601
5233,119.504684
5234,103.5956
5237,110.3438
5239,110.69856
5240,94.24908
5241,114.68851
5244,93.87595
5248,110.488434
5251,91.61568
5253,92.46125
5255,97.39796
5256,96.80511
5257,92.57901
5259,98.25486
5260,107.609146
5266,93.43475
5268,97.652504
5275,109.94382
5276,102.79372
5277,95.69402
5279,95.203285
5280,106.777245
5281,91.66205
5283,104.22712
5284,79.98078
5285,93.58819
5286,103.01013
5287,98.17011
5289,90.868744
5290,110.20867
5292,109.84229
5293,98.52168
5294,104.088326
5297,93.295135
5299,101.3394
5302,93.13394
5305,79.52699
5306,94.9338
5308,99.46183
5309,95.81492
5310,117.46415
5312,110.12188
5316,107.25637
5317,97.579735
5319,80.87986
5320,97.227325
5323,96.97497
5329,99.87981
5331,109.70966
5334,106.084274
5336,110.31988
5338,103.74521
5341,106.16604
5345,95.60605
5348,97.84735
5349,112.82657
5355,110.19566
5356,96.35038
5360,109.23598
5362,105.15012
5364,105.2416
5366,105.865616
5367,96.52113
5368,93.627495
5370,96.6727
5371,77.55971
5373,106.37055
5375,110.3438
5376,96.89328
5378,105.66253
5379,102.30243
5383,95.387665
5384,100.59177
5389,112.84025
5391,78.37304
5393,112.17396
5395,109.752045
5397,109.44376
5398,96.794655
5399,114.29201
5401,118.81788
5402,96.81084
5403,113.549805
5404,95.39976
5407,78.23769
5408,94.00705
5413,110.302475
5414,99.63907
5417,97.218605
5418,109.84229
5420,108.22921
5421,93.87354
5424,95.88019
5425,112.3118
5426,101.83925
5429,111.99174
5431,95.45668
5437,104.694405
5440,92.38905
5444,108.284386
5446,105.215805
5447,103.05467
5451,97.08366
5452,106.02372
5455,103.5956
5456,96.0361
5458,92.440254
5459,100.79873
5460,94.72375
5462,97.30174
5463,106.89364
5464,91.38609
5465,110.628624
5466,98.39562
5467,104.23793
5468,106.45568
5469,112.4712
5472,94.52247
5474,95.013405
5475,93.616585
5476,96.304756
5479,106.87608
5480,112.87986
5482,107.14428
5485,91.217354
5486,118.81788
5488,79.54535
5495,106.86741
5496,100.75321
5497,111.81221
5499,109.636505
5503,92.18059
5504,93.99889
5507,97.85635
5509,104.80542
5511,94.39382
5512,110.19886
5516,110.79797
5517,95.30174
5518,104.223335
5521,94.323235
5522,107.054054
5527,102.3984
5528,97.17117
5529,105.4553
5532,103.559364
5533,106.180016
5535,105.07334
5536,101.302505
5540,94.116135
5547,93.353165
5548,111.45369
5550,77.444374
5551,95.45077
5554,109.632935
5555,95.397285
5559,109.64839
5560,92.42657
5561,109.772156
5562,97.622
5563,110.27666
5565,83.074554
5566,100.97585
5567,103.30986
5568,95.12638
5572,97.45315
5574,95.19401
5576,99.29773
5579,111.60361
5580,84.48854
5581,90.60373
5583,95.724846
5584,109.88508
5586,109.228294
5587,94.69455
5589,103.3842
5591,106.87611
5592,96.202644
5593,106.79166
5594,96.459625
5595,84.78581
5596,109.88154
5597,103.60474
5598,116.40772
5599,96.985275
5602,114.509384
5603,96.459625
5605,94.200935
5607,94.15693
5608,95.20128
5609,94.21081
5610,94.55496
5612,95.179825
5613,105.43353
5614,96.75699
5616,94.62414
5621,94.37419
5623,98.618454
5628,113.45424
5629,96.397484
5631,112.150276
5633,100.36264
5638,103.30175
5639,94.63567
5640,100.082436
5645,98.22789
5646,79.92019
5649,95.13723
5653,103.63091
5655,115.479515
5656,94.51791
5658,94.66204
5662,117.540215
5663,92.49588
5667,93.80312
5670,96.985275
5671,102.379875
5672,95.57085
5673,104.42399
5674,92.19188
5675,103.676544
5676,94.042885
5679,112.94268
5683,108.633514
5687,96.17505
5688,77.057465
5690,99.74826
5691,114.86619
5692,97.44463
5693,107.28049
5694,94.24355
5697,108.68245
5698,92.93362
5699,111.02342
5704,96.429
5707,112.94268
5709,97.01832
5710,92.58496
5714,94.205414
5718,94.35365
5721,94.89679
5723,94.797615
5724,112.268524
5725,92.43821
5726,102.65128
5729,99.62495
5730,104.2606
5731,97.22135
5733,77.32795
5736,92.86906
5741,111.50887
5745,111.01597
5747,94.702805
5748,111.92667
5750,112.52805
5751,106.49159
5752,95.841255
5754,95.123055
5755,94.54091
5757,101.14047
5758,116.600494
5760,108.69421
5762,104.88815
5766,107.29462
5768,97.547775
5769,118.651886
5770,99.46369
5771,111.300156
5772,92.344055
5773,102.26291
5774,95.98577
5776,94.050964
5777,111.02342
5778,94.32002
5780,110.65887
5782,92.25157
5783,77.607185
5784,97.87636
5786,95.75066
5788,93.7785
5789,99.06608
5790,94.708954
5791,106.83443
5793,100.11986
5794,97.13656
5796,117.903755
5797,95.318596
5801,97.387115
5803,96.17505
5804,103.984924
5805,95.14397
5806,77.082
5808,109.21885
5813,94.84442
5815,97.49043
5816,106.77975
5822,99.009575
5823,110.943
5825,107.141014
5827,109.63329
5829,102.611694
5830,98.39514
5831,96.480934
5832,97.065
5833,109.21885
5837,114.33783
5838,92.036255
5839,95.60582
5842,100.082436
5844,108.699356
5845,94.90231
5846,107.162186
5848,77.02877
5850,108.41302
5851,92.79164
5853,97.547775
5854,105.547516
5858,100.082436
5860,112.68714
5864,104.05218
5866,96.8867
5867,112.94268
5868,94.976234
5869,112.53716
5870,92.63292
5871,109.44225
5874,116.19177
5876,110.42341
5877,90.01873
5878,94.4857
5879,112.43782
5880,99.54534
5884,92.26484
5886,111.00641
5890,99.84613
5896,96.58869
5897,105.016556
5898,97.547775
5901,104.96783
5903,110.542465
5906,94.55496
5908,112.92523
5909,92.2047
5910,105.43353
5911,92.42431
5912,105.22493
5914,116.19177
5919,111.07733
5924,96.43208
5926,94.633995
5929,103.99414
5930,99.82034
5932,92.3201
5933,111.40306
5934,93.565544
5935,110.227974
5936,94.21399
5937,110.5196
5938,95.60418
5939,105.79543
5942,100.20377
5943,92.50393
5944,100.1389
5946,110.84632
5951,93.758934
5953,103.04639
5954,95.228516
5957,105.90914
5961,101.10268
5962,102.09914
5964,78.789116
5965,98.04876
5968,115.03943
5969,95.22449
5974,94.24817
5975,95.49815
5978,80.312
5981,104.223335
5982,94.78662
5983,100.505775
5989,106.25952
5991,92.890434
5992,98.81035
5995,99.52948
5996,105.107346
5997,110.87757
5998,95.733635
5999,75.80805
6001,110.33133
6002,94.40744
6003,98.1684
6004,95.228516
6006,106.08043
6007,93.97695
6011,99.2776
6012,110.14022
6014,92.42431
6015,105.568405
6016,94.473854
6017,111.58045
6018,97.547775
6024,94.02986
6025,103.25848
6026,112.10175
6028,108.31289
6029,77.07893
6030,99.664665
6036,115.03943
6040,95.14397
6041,110.68547
6042,93.75049
6044,96.9641
6045,106.83443
6047,103.69124
6048,101.14953
6049,94.93894
6051,116.40772
6052,98.49761
6053,90.25262
6054,108.832184
6058,97.67717
6059,98.047874
6062,97.28046
6063,117.878105
6064,106.82773
6065,95.14397
6067,101.73549
6068,110.86737
6070,105.25682
6071,108.863434
6072,111.00641
6080,111.00641
6081,93.27463
6084,103.75624
6087,93.02833
6089,104.03094
6092,111.00641
6094,94.15139
6095,109.88154
6097,111.12957
6100,100.5258
6104,109.3795
6105,95.82695
6106,102.52862
6107,81.273384
6108,95.36789
6109,111.00641
6110,94.16005
6114,111.00641
6116,93.90264
6117,97.352135
6118,93.303665
6123,78.82378
6125,110.542465
6128,101.838936
6130,104.066475
6132,105.3499
6137,79.39949
6139,111.39452
6140,96.28482
6141,110.70737
6142,105.5198
6144,102.972336
6145,94.656845
6146,97.777916
6149,92.475044
6156,93.20625
6159,112.08129
6160,96.28482
6162,104.57467
6164,101.733215
6165,92.29609
6168,78.29536
6169,109.21885
6170,98.75742
6171,105.70024
6172,92.41523
6173,108.17383
6176,99.52234
6177,92.5325
6178,95.51755
6180,95.811066
6181,105.89622
6182,96.218285
6185,93.51845
6186,110.43136
6188,107.00069
6189,96.77305
6192,103.75624
6193,92.9475
6194,106.83443
6195,99.04475
6196,118.64678
6197,93.228485
6201,109.80031
6202,94.2922
6203,94.466515
6204,96.016075
6207,116.70949
6209,96.916885
6210,95.724304
6211,111.8409
6213,111.935455
6216,91.93129
6217,92.32629
6219,95.179825
6222,77.082
6223,109.34669
6235,97.84287
6240,98.241684
6242,94.08074
6247,92.19188
6251,110.9536
6254,115.121376
6255,93.522934
6260,105.01685
6261,93.20652
6262,100.32154
6264,114.21459
6269,109.5514
6271,100.64797
6275,110.26543
6276,93.093864
6278,104.75956
6279,111.413734
6281,113.33426
6284,91.903
6286,97.32634
6287,77.68179
6288,93.883
6292,97.75677
6293,95.28587
6295,97.30101
6298,105.69015
6300,107.977806
6304,105.908844
6308,105.27941
6310,94.4755
6312,111.00641
6320,97.22135
6324,93.33463
6325,108.60185
6330,102.67129
6336,109.01325
6340,103.99925
6341,97.84287
6342,103.03149
6344,97.9024
6345,106.39549
6347,111.45369
6348,96.32513
6349,105.69015
6351,77.42436
6353,108.96781
6354,95.00247
6357,92.379654
6358,99.49474
6360,102.13383
6363,113.45424
6364,91.134926
6368,110.27813
6370,94.91784
6371,95.544655
6377,102.3882
6379,95.76318
6381,93.316864
6382,77.42436
6383,111.35321
6388,110.43184
6390,107.36142
6392,102.611694
6393,99.526764
6395,92.04926
6398,105.89996
6401,77.082
6402,95.026184
6403,109.349815
6405,96.89293
6406,90.65009
6407,111.12479
6409,105.29651
6411,92.60792
6413,94.96962
6416,96.972466
6417,104.384796
6418,92.93547
6419,118.72705
6420,106.82837
6426,104.68851
6429,96.608055
6430,94.80699
6431,109.349815
6432,96.84282
6434,100.233246
6437,112.52647
6438,93.612335
6439,103.91933
6440,93.18305
6441,94.48021
6442,108.9003
6443,97.07243
6445,94.68978
6448,113.026596
6450,105.50536
6453,97.33502
6455,102.42058
6457,95.86415
6458,99.27516
6461,97.22129
6464,111.05533
6467,96.962875
6469,103.22871
6470,80.167496
6471,97.77611
6473,107.89401
6474,93.38708
6479,95.69904
6481,99.66249
6484,110.08959
6495,90.4268
6496,107.07668
6505,105.20901
6506,91.43822
6508,98.98866
6509,93.96386
6510,107.42358
6512,107.10126
6513,96.22766
6514,107.39149
6515,91.4114
6519,94.40884
6521,98.66683
6523,77.5478
6525,103.56652
6526,97.702866
6528,93.29071
6529,99.09857
6531,109.10946
6533,102.25353
6534,93.50353
6535,110.947685
6536,93.242455
6537,113.03988
6540,92.27885
6541,111.35321
6547,104.817215
6548,100.41378
6551,109.80579
6553,105.201004
6555,103.75624
6556,97.152985
6561,77.54709
6564,94.21773
6565,110.947685
6568,97.535934
6569,108.9003
6573,102.69108
6574,97.95865
6577,112.875
6579,113.45424
6581,95.525314
6582,109.54197
6585,101.15691
6586,94.31382
6589,107.265335
6590,76.54792
6593,101.17615
6594,110.913185
6595,91.31356
6599,94.40097
6600,94.81647
6601,111.01046
6602,91.134926
6603,113.026596
6604,97.70132
6607,107.82692
6608,111.38453
6609,93.570694
6611,95.27971
6613,108.9003
6614,97.25081
6616,97.659355
6617,108.9003
6618,95.027176
6619,103.43506
6621,103.75624
6627,102.947075
6629,111.27445
6631,77.02877
6634,94.88927
6636,96.09765
6638,97.535934
6639,108.9003
6641,111.044365
6642,98.97871
6651,116.53565
6654,77.80895
6657,95.48211
6663,95.4399
6665,102.06064
6666,97.31768
6668,94.64308
6669,103.79042
6670,98.671524
6671,101.13507
6673,96.80214
6675,95.84259
6676,77.42436
6677,93.83771
6679,95.636856
6680,107.91865
6681,107.42358
6685,106.94824
6688,95.15992
6689,89.5078
6690,96.79685
6692,108.9003
6693,92.87966
6694,95.31893
6698,118.99588
6699,93.30782
6700,107.5973
6701,95.86415
6702,113.66431
6704,89.5078
6707,105.65005
6712,110.42408
6713,91.54092
6715,108.470825
6721,105.11882
6722,95.179825
6723,108.90698
6724,93.21236
6725,118.58886
6731,109.66078
6735,88.78212
6736,105.283966
6737,107.11505
6738,98.51492
6739,100.32256
6741,101.33216
6743,97.68308
6745,94.64308
6747,108.84801
6749,92.12825
6750,108.3883
6751,115.08375
6752,106.603714
6753,108.9003
6755,106.997536
6756,92.50825
6757,103.225685
6759,111.00656
6761,92.55993
6763,97.77611
6764,118.651886
6765,102.48365
6766,111.77094
6768,106.08043
6771,89.5078
6773,93.5017
6774,99.77316
6778,108.3373
6779,96.015114
6781,96.61443
6784,106.6218
6786,100.10018
6787,96.46077
6790,99.43965
6793,103.50414
6795,108.9003
6798,110.70719
6806,95.79346
6807,95.42393
6810,93.98229
6815,102.58452
6816,91.64885
6817,97.754364
6818,92.63164
6819,103.69124
6820,97.70708
6822,94.40339
6823,116.40772
6824,109.088356
6825,94.52552
6828,77.23774
6829,115.47894
6831,102.9217
6832,93.09206
6833,111.336266
6834,96.161575
6836,105.22222
6837,111.07733
6838,94.62875
6840,100.87486
6843,92.575714
6845,92.507935
6846,96.16364
6847,109.499306
6851,101.68032
6852,97.66695
6853,102.52748
6858,103.91496
6861,110.5702
6863,111.01046
6864,78.23769
6865,96.8804
6866,110.389175
6867,102.54787
6868,102.51764
6869,93.173294
6870,109.088356
6874,101.63868
6875,96.82194
6877,106.08043
6878,99.009445
6880,93.79639
6883,104.58851
6884,93.57183
6886,94.66153
6890,99.386734
6893,105.24359
6894,90.80045
6899,106.08043
6900,93.26418
6904,92.595245
6905,107.46479
6906,95.17088
6910,94.611015
6912,103.05833
6913,112.76646
6920,92.53905
6922,96.80232
6923,108.9003
6926,95.731804
6927,103.19737
6928,92.32887
6931,115.92512
6933,91.724686
6936,91.34817
6937,109.98919
6939,94.565414
6941,101.30279
6942,104.82895
6943,91.13961
6944,102.542015
6945,90.90529
6946,104.75385
6947,117.903755
6949,109.445625
6951,106.91514
6953,103.30797
6954,93.36598
6955,105.82445
6963,109.984825
6964,95.31802
6966,99.36927
6968,93.380005
6970,105.89622
6972,108.74234
6976,107.61833
6978,110.389175
6981,95.07453
6985,109.52657
6986,94.78501
6987,109.73683
6989,101.093575
6991,116.40772
6993,112.08141
6994,96.30025
6995,108.045166
6996,92.56857
6997,112.27772
6998,80.476906
7001,108.23761
7003,110.30077
7006,90.3875
7008,90.87984
7010,90.85042
7011,97.940575
7012,93.306206
7013,93.75588
7014,108.00259
7017,100.98053
7018,93.66096
7019,91.72604
7023,92.05604
7024,101.86647
7025,93.2059
7026,109.452805
7027,91.62143
7028,113.85501
7030,108.9003
7031,99.27183
7033,104.703766
7036,94.48719
7037,95.12937
7039,93.86266
7044,94.24162
7045,111.07733
7046,106.316444
7049,93.36201
7050,91.96674
7051,105.89622
7054,108.74667
7055,94.1459
7057,91.534195
7060,106.08043
7061,97.547775
7063,93.36743
7064,109.04089
7067,93.79639
7071,99.73144
7074,105.90487
7075,92.46841
7078,111.07733
7079,89.5963
7080,102.074776
7081,97.785675
7082,110.542465
7083,95.7873
7085,91.940254
7092,103.628265
7094,90.83391
7100,92.49987
7101,103.49261
7102,110.389175
7104,109.46437
7105,97.547775
7106,97.13506
7107,101.019104
7108,77.032875
7109,92.89131
7110,109.98919
7112,94.683014
7113,107.30976
7114,104.76843
7116,110.57184
7117,101.00401
7118,98.065025
7120,92.50981
